provider_id,total_reviews,suspicious_count,avg_rating,avg_fraud_score,avg_recency,verified_count,fraud_ratio,weighted_rating,S_overall,recency_boost,S_cred,S_final,tier
P42941,1,0,2.1,0.2212475031391541,0.036035322211555934,0,0.0,2.0999999790000006,0.27499999475000014,0.036035322211555934,0.42,0.4178535303836557,Verified
P42942,1,0,1.9,0.0860765977940674,0.04557683157098921,1,0.0,1.8999999873333333,0.22499999683333333,0.04557683157098921,0.495,0.4313076820487656,Verified
P42943,1,0,4.3,0.2118647325221682,0.09845140161220249,0,0.0,4.299999957000001,0.8249999892500002,0.09845140161220249,0.59,0.6845951363987203,Trusted
P42944,2,0,3.15,0.20525519336822434,0.02772478382416388,2,0.0,3.1499999895,0.537499997375,0.02772478382416388,0.78,0.6528974774636664,Trusted
P42946,1,0,2.3,0.5140721449704543,0.4336023390680082,1,0.0,2.2999999846666666,0.32499999616666664,0.4336023390680082,0.6699999999999999,0.575110232565134,Verified
P42947,3,0,2.2333333333333334,0.15919220819921018,0.3607927106297885,2,0.0,2.149999994625,0.28749999865625,0.3607927106297885,0.62,0.5347042705926663,Verified
P42948,2,0,1.95,0.4208207458693635,0.20468979563927023,1,0.0,1.93999999224,0.23499999806,0.20468979563927023,0.785,0.5667189788849271,Verified
P4295,3,0,2.4,0.23930248267125317,0.044040207490319006,2,0.0,2.3874999940312502,0.34687499850781256,0.044040207490319006,0.55,0.49581027022676627,Verified
P42950,3,0,1.1666666666666667,0.36215052611659876,0.13058648539254153,1,0.0,1.1714285680816325,0.042857142020408134,0.13058648539254153,0.40499999999999997,0.34005864824639703,Verified
P42951,2,0,3.15,0.426888443543326,0.36865096683078447,1,0.0,3.0999999876,0.5249999969,0.36865096683078447,0.5800000000000001,0.6026150955980785,Verified
P42953,1,0,3.8,0.3821037724776436,0.05853955363961075,0,0.0,3.7999999620000002,0.6999999905000001,0.05853955363961075,0.5549999999999999,0.622853952038961,Verified
P42955,1,0,4.7,0.35660905100418505,0.16367307189687172,1,0.0,4.699999968666668,0.924999992166667,0.16367307189687172,0.7650000000000001,0.7961173044480206,Trusted
P42957,1,0,1.7,0.3118098415438295,0.07124284246811435,1,0.0,1.6999999886666668,0.1749999971666667,0.07124284246811435,0.40499999999999997,0.3803742832551448,Verified
P42959,2,0,1.5,0.47314216759270494,0.01567046669002646,1,0.0,1.41999999432,0.10499999857999998,0.01567046669002646,0.54,0.4043170461720027,Verified
P4296,3,0,2.1999999999999997,0.41186774636055784,0.1400335282083248,2,0.0,2.2749999943125,0.318749998578125,0.1400335282083248,0.675,0.5455658523231762,Verified
P42961,3,0,3.6,0.33042709887488253,0.26150168672882895,1,0.0,3.6714285609387756,0.6678571402346939,0.26150168672882895,0.6,0.6499001677550257,Verified
P42962,1,0,2.9,0.34771491471580374,0.026995989143552866,1,0.0,2.8999999806666668,0.4749999951666667,0.026995989143552866,0.78,0.6309495972226887,Verified
P42964,3,0,3.233333333333333,0.3443243895972031,0.09565734857139675,3,0.0,3.2333333261481485,0.5583333315370371,0.09565734857139675,0.8200000000000001,0.6829824008951028,Trusted
P42965,1,0,3.6,0.10148545126371156,0.5077612562521374,0,0.0,3.5999999640000007,0.6499999910000002,0.5077612562521374,0.59,0.6642761224752137,Trusted
P42966,3,0,2.6999999999999997,0.31635860827370527,0.24646128662026812,2,0.0,2.5499999936249997,0.38749999840624993,0.24646128662026812,0.3,0.43027112810421425,Verified
P42967,2,0,3.45,0.28614106549342677,0.13026572774481512,1,0.0,3.71999998512,0.67999999628,0.13026572774481512,0.53,0.6130265714724815,Verified
P42969,2,0,2.3,0.3192092207930217,0.36267647663578184,1,0.0,2.45999999016,0.36499999754,0.36267647663578184,0.42,0.48201764680257825,Verified
P42971,1,0,2.1,0.2967632769205222,0.22531261565270758,0,0.0,2.0999999790000006,0.27499999475000014,0.22531261565270758,0.345,0.4067812597277708,Verified
P42974,2,0,1.4,0.3097241304342593,0.3226143247271108,0,0.0,1.399999993,0.09999999825,0.3226143247271108,0.51,0.42126143186021103,Verified
P42975,1,0,3.9,0.31184239100432476,0.09657394201458533,0,0.0,3.8999999610000007,0.7249999902500002,0.09657394201458533,0.8450000000000001,0.7514073907889587,Trusted
P42977,2,0,3.55,0.2745337878502956,0.10738767990311714,2,0.0,3.549999988166667,0.6374999970416667,0.10738767990311714,0.6199999999999999,0.631863766954895,Verified
P42979,3,1,3.033333333333333,0.44793992985056535,0.11146661761423186,1,0.3333333333333333,2.6968749915722654,0.42421874789306635,0.11146661761423186,0.72,0.5476232235239964,Verified
P4298,2,1,3.05,0.39526162535468656,0.23446819266095445,0,0.5,3.341176450934256,0.585294112733564,0.23446819266095445,0.67,0.5712997587228429,Verified
P42982,1,0,3.1,0.08048805404961401,0.31376966330766026,0,0.0,3.0999999690000006,0.5249999922500002,0.31376966330766026,0.65,0.6251269636182661,Verified
P42983,2,0,2.7,0.35041017254162776,0.059273143987760776,2,0.0,2.699999991,0.42499999774999997,0.059273143987760776,0.6000000000000001,0.544677313611276,Verified
P42984,2,1,3.0,0.48161906588428416,0.23209955535930776,1,0.5,3.254545439752066,0.5636363599380165,0.23209955535930776,0.395,0.45348268151423665,Verified
P42985,2,1,2.6500000000000004,0.6347082870179904,0.11455374267040985,1,0.5,2.8499999870454547,0.46249999676136366,0.11455374267040985,0.54,0.46433037313351827,Verified
P42987,2,1,3.9499999999999997,0.5525253481659347,0.10276771456623346,1,0.5,3.895454527747933,0.7238636319369832,0.10276771456623346,0.63,0.5906290426345674,Verified
P4299,1,1,1.2,0.6565161308719006,0.028711604741901268,0,1.0,1.199999982857143,0.04999999571428576,0.028711604741901268,0.6849999999999999,0.2943711589741901,Verified
P42990,1,0,2.5,0.21051791349227,0.09959535179587606,0,0.0,2.4999999750000006,0.37499999375000015,0.09959535179587606,0.5,0.4912095329920877,Verified
P42991,1,0,3.0,0.3771331802477076,0.04044828158107131,0,0.0,2.9999999700000006,0.49999999250000016,0.04044828158107131,0.87,0.6770448255331073,Trusted
P42992,1,0,1.6,0.49241414609361644,0.06881604971582143,0,0.0,1.5999999840000003,0.14999999600000008,0.06881604971582143,0.565,0.4353816035715821,Verified
P42995,2,0,2.9,0.3295540382170239,0.2746770480440091,1,0.0,3.11999998752,0.52999999688,0.2746770480440091,0.505,0.5649677037124009,Verified
P42996,3,0,3.733333333333333,0.3537703934400591,0.12849929387180267,1,0.0,3.814285703387755,0.7035714258469388,0.12849929387180267,0.56,0.6330999284336088,Verified
P42997,1,0,3.4,0.2456163603890673,0.014804937622106851,0,0.0,3.3999999660000007,0.5999999915000002,0.014804937622106851,0.445,0.5394804907872108,Verified
P42998,2,0,2.5,0.3524607740911673,0.028202623810337443,1,0.0,2.55999998976,0.38999999744,0.028202623810337443,0.5249999999999999,0.4993202614850337,Verified
P43,1,0,4.3,0.19093148670907922,0.06178212627205602,1,0.0,4.2999999713333334,0.8249999928333334,0.06178212627205602,0.6699999999999999,0.7129282101188722,Trusted
P430,1,0,3.9,0.24191932436649588,0.4269746201871452,0,0.0,3.8999999610000007,0.7249999902500002,0.4269746201871452,0.53,0.6584474586062146,Trusted
P43000,2,0,3.45,0.19814639734169404,0.19271828941604388,1,0.0,3.33999998664,0.58499999666,0.19271828941604388,0.5,0.5740218277726045,Verified
P43001,3,0,3.0,0.3372586085480041,0.11811794063842995,1,0.0,3.271428562081633,0.5678571405204083,0.11811794063842995,0.52,0.5685617932459859,Verified
P43002,2,0,3.1,0.28308180478687217,0.24903003647008132,0,0.0,3.0999999845,0.524999996125,0.24903003647008132,0.555,0.5806530022907582,Verified
P43003,1,0,3.4,0.2644830768604478,0.021262343752724646,1,0.0,3.3999999773333336,0.5999999943333334,0.021262343752724646,0.575,0.5921262323919392,Verified
P43005,2,0,2.45,0.19681958949221123,0.2589331796122296,2,0.0,2.4499999918333333,0.3624999979583333,0.2589331796122296,0.67,0.5707683172466397,Verified
P43009,1,0,1.3,0.39671074146426455,0.02101812490513112,0,0.0,1.2999999870000003,0.07499999675000008,0.02101812490513112,0.44,0.3543518113530132,Verified
P4301,2,0,4.5,0.20228316656635342,0.2795498330762999,1,0.0,4.41999998232,0.8549999955800001,0.2795498330762999,0.77,0.78520498176063,Trusted
P43010,2,1,4.75,0.5365918749435572,0.11387956599181139,0,0.5,4.723529383979239,0.9308823459948097,0.11387956599181139,0.49,0.6081967776973645,Verified
P43012,1,0,3.8,0.26937257859659425,0.020380501090086944,1,0.0,3.7999999746666666,0.6999999936666667,0.020380501090086944,0.7150000000000001,0.683038047892342,Trusted
P43014,3,1,3.266666666666667,0.4366341829864003,0.11115367505315966,0,0.3333333333333333,3.0740740626886147,0.5185185156721537,0.11115367505315966,0.475,0.4825968479905697,Verified
P43016,1,0,3.1,0.45305301807071463,0.2509645603986188,0,0.0,3.0999999690000006,0.5249999922500002,0.2509645603986188,0.48,0.5508464533273619,Verified
P43017,1,0,4.7,0.2582172890367703,0.09364419230479258,0,0.0,4.699999953000001,0.9249999882500002,0.09364419230479258,0.545,0.7011144151179793,Trusted
P43018,2,0,2.8499999999999996,0.3297765686404485,0.04778905225883187,1,0.0,3.13999998744,0.53499999686,0.04778905225883187,0.4,0.5020289041268833,Verified
P43019,1,0,2.4,0.14179864967533995,0.464723480306755,0,0.0,2.399999976,0.34999999400000004,0.464723480306755,0.48,0.5109723459306754,Verified
P4302,3,1,3.3000000000000003,0.2887859383478429,0.22058625626350573,1,0.3333333333333333,3.1656249901074216,0.5414062475268554,0.22058625626350573,0.7,0.5915508122607499,Verified
P43021,1,0,4.9,0.25392783049795387,0.17474624177237746,0,0.0,4.899999951000001,0.9749999877500002,0.17474624177237746,0.36,0.6527246198897378,Trusted
P43022,1,0,3.4,0.12708834538394276,0.12990740325398045,0,0.0,3.3999999660000007,0.5999999915000002,0.12990740325398045,0.5049999999999999,0.5749907373503981,Verified
P43024,2,0,2.8,0.2367066255166314,0.1250948261766068,1,0.0,2.71999998912,0.42999999728000005,0.1250948261766068,0.605,0.5550094816656608,Verified
P43025,2,0,2.9,0.33121336615644886,0.07689766533675202,2,0.0,2.8999999903333333,0.47499999758333333,0.07689766533675202,0.76,0.6279397656878418,Verified
P43026,2,0,4.0,0.21623941872290836,0.32672869813019073,1,0.0,3.8599999845599995,0.7149999961399999,0.32672869813019073,0.7799999999999999,0.744922868462019,Trusted
P43027,1,1,2.2,0.78217515843734,0.01822701624337682,0,1.0,2.199999968571429,0.2999999921428572,0.01822701624337682,0.36,0.25082269887433767,Verified
P43028,1,0,3.7,0.2618934224312294,0.08570692313079582,1,0.0,3.699999975333334,0.6749999938333335,0.08570692313079582,0.79,0.7108206901547465,Trusted
P43029,1,0,3.4,0.28795917337008337,0.020380501090086944,0,0.0,3.3999999660000007,0.5999999915000002,0.020380501090086944,0.8250000000000001,0.6920380471340088,Trusted
P4303,1,0,1.0,0.3810880269310064,0.05853955363961075,0,0.0,0.9999999900000002,0.0,0.05853955363961075,0.5049999999999999,0.35785395536396103,Verified
P43032,2,1,2.4,0.43765261665114913,0.16937364262575907,0,0.5,2.311764692283737,0.3279411730709343,0.16937364262575907,0.355,0.34871677483740293,Verified
P43033,1,0,4.8,0.3554298626967922,0.22531261565270758,1,0.0,4.799999968,0.949999992,0.22531261565270758,0.38999999999999996,0.6610312587652707,Trusted
P43034,2,1,3.4000000000000004,0.43056683086146225,0.25364446708642935,1,0.5,2.8545454415702474,0.46363636039256184,0.25364446708642935,0.44,0.43863717284603965,Verified
P43035,1,0,3.3,0.08822820293191513,0.09883125090493702,0,0.0,3.299999967,0.57499999175,0.09883125090493702,0.835,0.6951331222029937,Trusted
P43036,1,0,4.9,0.11522194519595497,0.05378446482777064,1,0.0,4.8999999673333345,0.9749999918333336,0.05378446482777064,0.7,0.7766284436244438,Trusted
P43038,1,1,3.7,0.5843768889518631,0.05115826372062387,0,1.0,3.6999999471428575,0.6749999867857144,0.05115826372062387,0.72,0.5293658217470624,Verified
P43039,3,0,4.266666666666667,0.34213273279416034,0.1490589456061958,1,0.0,4.214285702244898,0.8035714255612245,0.1490589456061958,0.62,0.6941558935070481,Trusted
P4304,4,0,2.8,0.24380130576666345,0.03587745959077626,1,0.0,2.7666666605185184,0.4416666651296296,0.03587745959077626,0.45499999999999996,0.490171078754448,Verified
P43042,3,0,3.3000000000000003,0.3492965727290997,0.08076533251738811,2,0.0,3.5249999911875,0.631249997796875,0.08076533251738811,0.7249999999999999,0.6690140324806451,Trusted
P43043,2,0,3.1500000000000004,0.25717162208498495,0.30926232600142906,1,0.0,3.499999986,0.6249999965,0.30926232600142906,0.71,0.6836762313751429,Trusted
P43044,1,0,3.5,0.20011289318601788,0.047732347841082594,1,0.0,3.499999976666667,0.6249999941666667,0.047732347841082594,0.335,0.5075232327424417,Verified
P43046,2,0,2.9499999999999997,0.3269987768931003,0.12263898980588409,1,0.0,2.61999998952,0.40499999738000003,0.12263898980588409,0.6950000000000001,0.5820138980635885,Verified
P43047,1,0,3.5,0.36977069610637103,0.09328427901936942,1,0.0,3.499999976666667,0.6249999941666667,0.09328427901936942,0.515,0.5840784258602703,Verified
P43050,3,1,2.5,0.6024843892717758,0.2425102775272707,0,0.3333333333333333,2.3999999911111107,0.3499999977777777,0.2425102775272707,0.52,0.45475102697494924,Verified
P43051,1,0,1.6,0.21580672274472612,0.07347174414272556,1,0.0,1.5999999893333336,0.1499999973333334,0.07347174414272556,0.35,0.34984717348093924,Verified
P43053,1,0,1.1,0.16794250377659325,0.07547916233222023,1,0.0,1.0999999926666668,0.024999998166666704,0.07547916233222023,0.75,0.4662979155915554,Verified
P43054,1,0,2.9,0.06515582739016135,0.09959535179587606,0,0.0,2.899999971,0.47499999275000004,0.09959535179587606,0.635,0.5802095326420876,Verified
P43056,1,0,1.7,0.39955267437166453,0.690956439983888,1,0.0,1.6999999886666668,0.1749999971666667,0.690956439983888,0.66,0.5443456430067222,Verified
P43058,1,0,4.6,0.45388915288196463,0.02101812490513112,0,0.0,4.599999954,0.8999999885000001,0.02101812490513112,0.75,0.7671018084655132,Trusted
P43059,2,1,2.35,0.5951596687304985,0.03542013396222197,0,0.5,2.164705869619377,0.29117646740484426,0.03542013396222197,0.525,0.39045377698791767,Verified
P4306,2,0,4.15,0.2195887904123177,0.19486399815646138,0,0.0,4.14999997925,0.7874999948125001,0.19486399815646138,0.265,0.5511113980000212,Verified
P43060,1,0,4.2,0.18761008017404235,0.39078430867418046,1,0.0,4.1999999720000005,0.7999999930000001,0.39078430867418046,0.67,0.7370784284174181,Trusted
P43061,1,0,2.9,0.16003156874754554,0.020380501090086944,0,0.0,2.899999971,0.47499999275000004,0.020380501090086944,0.77,0.6262880475715088,Verified
P43063,6,1,2.75,0.22951799894297484,0.17169939057540243,4,0.16666666666666666,2.8246753210069153,0.45616883025172883,0.17169939057540243,0.8,0.6218290296456453,Verified
P43064,4,0,3.575,0.23053532491314882,0.1558851638846202,2,0.0,3.4499999931,0.612499998275,0.1558851638846202,0.7949999999999999,0.697963515784712,Trusted
P43065,1,1,1.3,0.7011596273561292,0.47375800390741934,0,1.0,1.2999999814285716,0.07499999535714291,0.47375800390741934,0.75,0.373625798765742,Verified
P43067,1,0,1.6,0.31282695140046646,0.09115366314197844,0,0.0,1.5999999840000003,0.14999999600000008,0.09115366314197844,0.495,0.4096153649141979,Verified
P43068,1,0,3.2,0.3411455613771377,0.2022826437789904,1,0.0,3.1999999786666673,0.5499999946666668,0.2022826437789904,0.81,0.6867282625112325,Trusted
P4307,3,0,3.3000000000000003,0.2983213990110635,0.09166387600448443,3,0.0,3.2999999926666668,0.5749999981666667,0.09166387600448443,0.5,0.5604163869587817,Verified
P43073,2,0,1.75,0.2468346803104492,0.213633241831474,1,0.0,1.7399999930399999,0.18499999825999996,0.213633241831474,0.6399999999999999,0.49211332357414733,Verified
P43075,2,0,3.55,0.23253799192143632,0.18983239801656868,1,0.0,3.5999999856000002,0.6499999964000001,0.18983239801656868,0.77,0.704483238541657,Trusted
P43076,1,0,1.6,0.09550429445631148,0.12261626095861439,1,0.0,1.5999999893333336,0.1499999973333334,0.12261626095861439,0.63,0.46676162516252817,Verified
P43077,1,0,2.4,0.34318379044988656,0.07234871038116575,1,0.0,2.399999984,0.349999996,0.07234871038116575,0.41000000000000003,0.4437348696381166,Verified
P43078,1,0,3.3,0.15715580248496774,0.017403913424327132,1,0.0,3.299999978,0.5749999945,0.017403913424327132,0.5349999999999999,0.5669903894174327,Verified
P43079,1,0,1.9,0.21224849550896874,0.09364419230479258,1,0.0,1.8999999873333333,0.22499999683333333,0.09364419230479258,0.41500000000000004,0.404114418122146,Verified
P4308,1,0,2.4,0.17620973319852073,0.060837771207751454,0,0.0,2.399999976,0.34999999400000004,0.060837771207751454,0.42,0.4465837750207752,Verified
P43080,1,0,3.6,0.13373457087014518,0.033235961216805124,0,0.0,3.5999999640000007,0.6499999910000002,0.033235961216805124,0.765,0.6868235929716806,Trusted
P43081,1,0,1.6,0.3920815939150667,0.018653052552472973,1,0.0,1.5999999893333336,0.1499999973333334,0.018653052552472973,0.275,0.314365304321914,Verified
P43082,2,1,3.05,0.4420436593555239,0.023098019349561492,0,0.5,3.0941176288581316,0.5235294072145329,0.023098019349561492,0.74,0.5565450944600425,Verified
P43083,1,0,1.8,0.32289351014147527,0.04960628287400623,0,0.0,1.7999999820000003,0.19999999550000008,0.04960628287400623,0.62,0.4729606267124007,Verified
P43085,1,0,2.1,0.4991817265529841,0.1355283587876773,1,0.0,2.0999999860000003,0.27499999650000007,0.1355283587876773,0.75,0.5598028346537678,Verified
P43086,1,0,4.1,0.2835813229775004,0.29163225989402913,0,0.0,4.099999959000001,0.7749999897500002,0.29163225989402913,0.5800000000000001,0.682413222401903,Trusted
P43088,1,0,2.3,0.40426487675746836,0.647172505297141,0,0.0,2.299999977,0.32499999425000003,0.647172505297141,0.48,0.5204672485172142,Verified
P43089,2,0,1.2,0.5441380211096521,0.10947886835461049,0,0.0,1.1999999940000001,0.04999999850000003,0.10947886835461049,0.84,0.514447886310461,Verified
P4309,2,0,4.2,0.1509450407245599,0.12565369036741159,2,0.0,4.199999986,0.7999999965,0.12565369036741159,0.385,0.5965653678117411,Verified
P43090,1,0,3.7,0.03847198772662441,0.24241578616167947,1,0.0,3.699999975333334,0.6749999938333335,0.24241578616167947,0.7250000000000001,0.7004915764578348,Trusted
P43091,3,0,1.6333333333333335,0.1957302795644197,0.18071578516221265,3,0.0,1.6333333297037038,0.15833333242592595,0.18071578516221265,0.715,0.5094882448652953,Verified
P43092,3,0,3.466666666666667,0.23673077305823273,0.05872630626294121,2,0.0,3.41249999146875,0.6031249978671875,0.05872630626294121,0.5549999999999999,0.5889663798798098,Verified
P43094,1,0,2.2,0.20595195319466386,0.3521945389736586,1,0.0,2.1999999853333336,0.2999999963333334,0.3521945389736586,0.64,0.5462194526140325,Verified
P43096,2,1,2.45,0.6335524444232953,0.32097580328591174,0,0.5,2.264705869031142,0.3161764672577855,0.32097580328591174,0.5850000000000001,0.4517593438688161,Verified
P43098,1,0,1.4,0.22338495900984656,0.015928760057846006,1,0.0,1.3999999906666665,0.09999999766666662,0.015928760057846006,0.5,0.3865928751891179,Verified
P4310,2,0,3.4000000000000004,0.5083287222939086,0.07115819141663943,0,0.0,3.3999999830000007,0.5999999957500002,0.07115819141663943,0.7799999999999999,0.6791158176541641,Trusted
P43101,1,1,2.6,0.5720545023199304,0.1011413218894952,0,1.0,2.5999999628571433,0.3999999907142858,0.1011413218894952,0.395,0.30811412893894957,Verified
P43102,1,0,4.5,0.427818665692104,0.02849132776744427,0,0.0,4.499999955000001,0.8749999887500002,0.02849132776744427,0.8450000000000001,0.7970991288392446,Trusted
P43103,1,0,3.9,0.30093638019858693,0.22881003354654766,0,0.0,3.8999999610000007,0.7249999902500002,0.22881003354654766,0.355,0.5686309999421548,Verified
P43105,2,0,2.55,0.14398852216171137,0.25121600730252913,1,0.0,2.43999999024,0.35999999756,0.25121600730252913,0.7050000000000001,0.583121599876253,Verified
P43107,1,1,3.9,0.6965993584575039,0.01623842540674756,0,1.0,3.899999944285715,0.7249999860714288,0.01623842540674756,0.69,0.5313738376656747,Verified
P43109,3,1,1.4000000000000001,0.38015254864205006,0.0989545938416954,1,0.3333333333333333,1.490624995341797,0.12265624883544923,0.0989545938416954,0.615,0.3988251464765768,Verified
P4311,2,0,3.0999999999999996,0.25562661309813717,0.30472807044874844,1,0.0,3.15999998736,0.53999999684,0.30472807044874844,0.5049999999999999,0.5714728059388748,Verified
P43110,4,1,3.25,0.3994083715538075,0.0667892667855988,1,0.25,3.1499999925,0.537499998125,0.0667892667855988,0.685,0.5813039260223098,Verified
P43111,1,0,1.3,0.3274608941064606,0.04505333701118536,1,0.0,1.2999999913333335,0.07499999783333339,0.04505333701118536,0.655,0.4427553329427853,Verified
P43113,2,0,3.1,0.10246667134974025,0.1371784411249788,0,0.0,3.0999999845,0.524999996125,0.1371784411249788,0.545,0.565467842756248,Verified
P43114,4,0,2.7,0.29070375662974035,0.127869517537345,3,0.0,2.76363635861157,0.44090908965289255,0.127869517537345,0.58,0.5491051331322468,Verified
P43116,2,0,2.95,0.21762373649433525,0.19261598183687012,1,0.0,2.91999998832,0.47999999707999996,0.19261598183687012,0.44,0.513261597161687,Verified
P43117,1,0,4.5,0.20619510556469933,0.05378446482777064,0,0.0,4.499999955000001,0.8749999887500002,0.05378446482777064,0.72,0.7496284425452772,Trusted
P43118,3,0,2.6333333333333333,0.352617961603274,0.024273157678128248,1,0.0,2.828571420489796,0.457142855122449,0.024273157678128248,0.47,0.50042731506067,Verified
P4312,1,0,3.4,0.1770679063185734,0.22969283793521017,0,0.0,3.3999999660000007,0.5999999915000002,0.22969283793521017,0.765,0.6889692808185212,Trusted
P43120,1,0,4.6,0.27758380303497254,0.17273910999597203,1,0.0,4.599999969333333,0.8999999923333333,0.17273910999597203,0.76,0.7862739083162639,Trusted
P43122,2,0,2.4,0.3082711426560814,0.040068441342409986,1,0.0,2.1599999913600003,0.2899999978400001,0.040068441342409986,0.665,0.521506843378241,Verified
P43123,4,1,3.325,0.36835028162543704,0.25787030302294917,3,0.25,3.282692301379438,0.5706730753448594,0.25787030302294917,0.32999999999999996,0.47002260667299567,Verified
P43124,1,0,4.3,0.40984893813482504,0.6521760348827822,1,0.0,4.2999999713333334,0.8249999928333334,0.6521760348827822,0.41500000000000004,0.6699676009799449,Trusted
P43125,2,0,2.25,0.16748434562393882,0.03902281907284421,1,0.0,2.4199999903200005,0.3549999975800001,0.03902281907284421,0.41500000000000004,0.44415228106028454,Verified
P43127,1,0,2.6,0.18318797708825174,0.10592471198917751,0,0.0,2.5999999740000006,0.39999999350000015,0.10592471198917751,0.46,0.4845924689239179,Verified
P43128,1,0,1.5,0.09013858144693732,0.23057904839648485,0,0.0,1.4999999850000003,0.12499999625000008,0.23057904839648485,0.64,0.47280790352714847,Verified
P43129,3,0,3.1,0.293534434119615,0.18101261191210183,0,0.0,3.099999989666667,0.5249999974166667,0.18101261191210183,0.8050000000000002,0.6738512602870436,Trusted
P4313,1,0,3.8,0.10475369198967832,0.5216344696025808,1,0.0,3.7999999746666666,0.6999999936666667,0.5216344696025808,0.6849999999999999,0.7211634447435914,Trusted
P43130,2,0,1.7,0.24492961338247204,0.08506451745350532,1,0.0,1.7399999930399999,0.18499999825999996,0.08506451745350532,0.7799999999999999,0.5352564511363506,Verified
P43132,1,0,1.7,0.41777322966251706,0.15389305166811454,1,0.0,1.6999999886666668,0.1749999971666667,0.15389305166811454,0.375,0.3766393041751448,Verified
P43133,1,0,2.9,0.12585393311540638,0.08215228107537985,0,0.0,2.899999971,0.47499999275000004,0.08215228107537985,0.32499999999999996,0.45446522557003793,Verified
P43134,1,0,1.1,0.23025928763404546,0.01727038966530061,1,0.0,1.0999999926666668,0.024999998166666704,0.01727038966530061,0.73,0.4524770383248634,Verified
P43135,1,0,3.4,0.080511031369781,0.041076140537689924,0,0.0,3.3999999660000007,0.5999999915000002,0.041076140537689924,0.625,0.6141076110787691,Verified
P43136,1,0,4.3,0.09228618209544537,0.1039047370178485,1,0.0,4.2999999713333334,0.8249999928333334,0.1039047370178485,0.38999999999999996,0.6051404711934515,Verified
P43137,2,0,3.6,0.43151129106111435,0.4067143728889215,2,0.0,3.5999999880000004,0.6499999970000001,0.4067143728889215,0.54,0.6341714362388922,Verified
P43138,3,0,3.233333333333334,0.3855589286518632,0.10020844750257833,2,0.0,3.0874999922812503,0.5218749980703126,0.10020844750257833,0.61,0.5866770940748672,Verified
P43139,1,0,2.3,0.55902267746395,0.029953925421961226,1,0.0,2.2999999846666666,0.32499999616666664,0.029953925421961226,0.48500000000000004,0.46074539120052943,Verified
P4314,1,0,4.4,0.22888172705694687,0.0667283871696083,1,0.0,4.399999970666667,0.8499999926666668,0.0667283871696083,0.795,0.7721728361502943,Trusted
P43140,3,1,3.466666666666667,0.4102860907148032,0.04638990059568002,1,0.3333333333333333,3.5906249887792963,0.6476562471948241,0.04638990059568002,0.865,0.6773186765777565,Trusted
P43141,4,2,3.25,0.44944119773659574,0.1824442741517158,2,0.5,3.086363629349173,0.5215909073372933,0.1824442741517158,0.8450000000000001,0.6138012449832243,Verified
P43143,3,0,3.866666666666667,0.20152218534924973,0.11774581215853493,1,0.0,3.628571418204082,0.6571428545510205,0.11774581215853493,0.32,0.5197745803087107,Verified
P43145,1,0,4.1,0.05302420295593513,0.21184942397835504,0,0.0,4.099999959000001,0.7749999897500002,0.21184942397835504,0.76,0.7464349388103356,Trusted
P43146,2,0,2.1500000000000004,0.15943328311495325,0.14195659937392585,0,0.0,2.1499999892500004,0.2874999973125001,0.14195659937392585,0.7350000000000001,0.5588206589967677,Verified
P43147,2,0,3.85,0.33658601997461507,0.26779548033227824,2,0.0,3.849999987166667,0.7124999967916668,0.26779548033227824,0.61,0.6701545469103112,Trusted
P43148,4,0,2.25,0.30542145406366994,0.15641625979788001,1,0.0,2.5444444387901237,0.38611110969753093,0.15641625979788001,0.8550000000000001,0.6427805143739239,Verified
P4315,1,1,2.7,0.6329163798793608,0.690956439983888,0,1.0,2.699999961428572,0.424999990357143,0.690956439983888,0.645,0.4758456406233888,Verified
P43151,1,0,3.7,0.09319126010676315,0.04922570080610124,1,0.0,3.699999975333334,0.6749999938333335,0.04922570080610124,0.41500000000000004,0.5571725679222769,Verified
P43152,2,0,1.45,0.16534114548068396,0.33087448604144154,0,0.0,1.44999999275,0.1124999981875,0.33087448604144154,0.7549999999999999,0.5244624479697692,Verified
P43153,2,0,2.6,0.42258866187057237,0.16424148050466514,0,0.0,2.5999999870000003,0.3999999967500001,0.16424148050466514,0.5449999999999999,0.5244241469129666,Verified
P43156,1,0,3.5,0.33512152375686,0.38778619045843365,1,0.0,3.499999976666667,0.6249999941666667,0.38778619045843365,0.515,0.6135286170041767,Verified
P43159,1,1,4.2,0.7860843403533995,0.10231652744124775,0,1.0,4.1999999400000005,0.7999999850000001,0.10231652744124775,0.3,0.41023164749412483,Verified
P4316,2,0,2.8,0.12721679446054024,0.2870481164017444,1,0.0,3.0999999876,0.5249999969,0.2870481164017444,0.47,0.5504548105551744,Verified
P43160,1,0,4.8,0.5033977708666395,0.13657617856885942,1,0.0,4.799999968,0.949999992,0.13657617856885942,0.5449999999999999,0.7141576150568859,Trusted
P43161,2,0,2.45,0.2336683314285793,0.27615270890872307,1,0.0,2.1799999912800003,0.2949999978200001,0.27615270890872307,0.4,0.4408652701278723,Verified
P43162,2,0,3.2,0.2600276201519178,0.033570585615180955,1,0.0,3.1199999875199995,0.5299999968799999,0.033570585615180955,0.6399999999999999,0.594857057469518,Verified
P43164,1,0,1.5,0.17012799207871676,0.6155722066724582,1,0.0,1.49999999,0.12499999750000002,0.6155722066724582,0.8150000000000001,0.5813072197922459,Verified
