query_id,category,method,candidate_count,top_k,ndcg_at_5,precision_at_5,recall_at_5,map_at_5,selected_mean_proxy_relevance,ideal_mean_proxy_relevance,cold_start_candidates,ranked_provider_ids,ideal_provider_ids
EVAL-6EA3C194-002,Tile,average_rating,10,5,0.4330827001,0.4,0.4,0.1666666667,0.42152,0.6920266667,0,P01440|P01483|P01739|P01519|P01552,P01685|P01739|P01489|P01571|P01519
EVAL-6EA3C194-002,Tile,catf,10,5,0.490538801,0.4,0.4,0.18,0.42632,0.6920266667,0,P01440|P01739|P01552|P01483|P01489,P01685|P01739|P01489|P01571|P01519
EVAL-6EA3C194-002,Tile,catf_no_credibility,10,5,0.490538801,0.4,0.4,0.18,0.42632,0.6920266667,0,P01440|P01739|P01552|P01483|P01489,P01685|P01739|P01489|P01571|P01519
EVAL-6EA3C194-002,Tile,catf_uniform_weights,10,5,0.3777369532,0.2,0.2,0.06666666667,0.3096,0.6920266667,0,P01440|P01552|P01739|P01483|P01759,P01685|P01739|P01489|P01571|P01519
EVAL-6EA3C194-003,Tile,average_rating,10,5,0.7706493925,0.2,0.2,0.04,0.6706333333,0.7842933333,0,P01528|P01463|P01754|P01684|P01533,P01451|P01433|P01594|P01525|P01533
EVAL-6EA3C194-003,Tile,catf,10,5,0.9199956018,0.4,0.4,0.3333333333,0.7265333333,0.7842933333,0,P01451|P01463|P01533|P01684|P01754,P01451|P01433|P01594|P01525|P01533
EVAL-6EA3C194-003,Tile,catf_no_credibility,10,5,0.9199956018,0.4,0.4,0.3333333333,0.7265333333,0.7842933333,0,P01451|P01463|P01533|P01684|P01754,P01451|P01433|P01594|P01525|P01533
EVAL-6EA3C194-003,Tile,catf_uniform_weights,10,5,0.8948465936,0.4,0.4,0.3,0.7052733333,0.7842933333,0,P01451|P01684|P01601|P01533|P01528,P01451|P01433|P01594|P01525|P01533
EVAL-6EA3C194-004,Tile,average_rating,10,5,0.7536547385,0.6,0.6,0.55,0.5949166667,0.7565166667,0,P01755|P01569|P01573|P01579|P01583,P01561|P01569|P01755|P01579|P01689
EVAL-6EA3C194-004,Tile,catf,10,5,0.7483360396,0.6,0.6,0.52,0.5949166667,0.7565166667,0,P01569|P01579|P01583|P01573|P01755,P01561|P01569|P01755|P01579|P01689
EVAL-6EA3C194-004,Tile,catf_no_credibility,10,5,0.679625277,0.4,0.4,0.4,0.5189166667,0.7565166667,0,P01569|P01579|P01583|P01573|P01606,P01561|P01569|P01755|P01579|P01689
EVAL-6EA3C194-004,Tile,catf_uniform_weights,10,5,0.7179339273,0.6,0.6,0.42,0.5949166667,0.7565166667,0,P01569|P01583|P01573|P01579|P01755,P01561|P01569|P01755|P01579|P01689
EVAL-6EA3C194-005,Tile,average_rating,10,5,0.717641638,0.4,0.4,0.2,0.5159,0.64616,0,P01621|P01659|P01469|P01710|P01687,P01658|P01710|P01637|P01659|P01745
EVAL-6EA3C194-005,Tile,catf,10,5,0.6062249589,0.2,0.2,0.1,0.41466,0.64616,0,P01621|P01659|P01469|P01687|P01636,P01658|P01710|P01637|P01659|P01745
EVAL-6EA3C194-005,Tile,catf_no_credibility,10,5,0.6620288674,0.2,0.2,0.2,0.41466,0.64616,0,P01659|P01621|P01469|P01687|P01636,P01658|P01710|P01637|P01659|P01745
EVAL-6EA3C194-005,Tile,catf_uniform_weights,10,5,0.7314109006,0.4,0.4,0.28,0.47958,0.64616,0,P01659|P01621|P01469|P01636|P01658,P01658|P01710|P01637|P01659|P01745
EVAL-6EA3C194-006,Tile,average_rating,10,5,0.7039640972,0.6,0.6,0.3833333333,0.62497,0.7669266667,0,P01611|P01722|P01699|P01664|P01588,P01699|P01553|P01722|P01664|P01752
EVAL-6EA3C194-006,Tile,catf,10,5,0.6966029938,0.6,0.6,0.3533333333,0.6098666667,0.7669266667,0,P01611|P01699|P01722|P01473|P01752,P01699|P01553|P01722|P01664|P01752
EVAL-6EA3C194-006,Tile,catf_no_credibility,10,5,0.7005477509,0.6,0.6,0.3533333333,0.62928,0.7669266667,0,P01611|P01722|P01699|P01473|P01664,P01699|P01553|P01722|P01664|P01752
EVAL-6EA3C194-006,Tile,catf_uniform_weights,10,5,0.6818718863,0.6,0.6,0.3533333333,0.6098666667,0.7669266667,0,P01611|P01722|P01699|P01473|P01752,P01699|P01553|P01722|P01664|P01752
EVAL-6EA3C194-007,Tile,average_rating,10,5,0.91786915,0.8,0.8,0.5433333333,0.6957,0.72408,0,P01657|P01448|P01466|P01534|P01638,P01466|P01773|P01638|P01448|P01534
EVAL-6EA3C194-007,Tile,catf,10,5,0.8462479995,0.4,0.4,0.28,0.62328,0.72408,0,P01773|P01763|P01746|P01444|P01448,P01466|P01773|P01638|P01448|P01534
EVAL-6EA3C194-007,Tile,catf_no_credibility,10,5,0.7749588578,0.4,0.4,0.18,0.62328,0.72408,0,P01763|P01773|P01444|P01746|P01448,P01466|P01773|P01638|P01448|P01534
EVAL-6EA3C194-007,Tile,catf_uniform_weights,10,5,0.7792341525,0.6,0.6,0.32,0.62688,0.72408,0,P01763|P01773|P01444|P01448|P01466,P01466|P01773|P01638|P01448|P01534
EVAL-6EA3C194-008,Tile,average_rating,10,5,0.5129451541,0.2,0.2,0.04,0.4392066667,0.7509,0,P01457|P01676|P01768|P01470|P01632,P01630|P01724|P01744|P01453|P01632
EVAL-6EA3C194-008,Tile,catf,10,5,0.6625897747,0.4,0.4,0.18,0.5422466667,0.7509,0,P01457|P01744|P01470|P01676|P01632,P01630|P01724|P01744|P01453|P01632
EVAL-6EA3C194-008,Tile,catf_no_credibility,10,5,0.6197166964,0.2,0.2,0.1,0.4936866667,0.7509,0,P01457|P01744|P01470|P01676|P01762,P01630|P01724|P01744|P01453|P01632
EVAL-6EA3C194-008,Tile,catf_uniform_weights,10,5,0.6308208381,0.4,0.4,0.13,0.5422466667,0.7509,0,P01457|P01470|P01676|P01744|P01632,P01630|P01724|P01744|P01453|P01632
EVAL-6EA3C194-009,Tile,average_rating,10,5,0.8310729615,0.6,0.6,0.3833333333,0.63988,0.70166,0,P01585|P01733|P01668|P01750|P01495,P01668|P01646|P01491|P01750|P01733
EVAL-6EA3C194-009,Tile,catf,10,5,0.9046389457,0.8,0.8,0.5433333333,0.68668,0.70166,0,P01585|P01668|P01491|P01733|P01646,P01668|P01646|P01491|P01750|P01733
EVAL-6EA3C194-009,Tile,catf_no_credibility,10,5,0.8480984167,0.6,0.6,0.3833333333,0.65382,0.70166,0,P01585|P01733|P01668|P01491|P01495,P01668|P01646|P01491|P01750|P01733
EVAL-6EA3C194-009,Tile,catf_uniform_weights,10,5,0.8105260955,0.6,0.6,0.2866666667,0.63988,0.70166,0,P01585|P01495|P01733|P01750|P01668,P01668|P01646|P01491|P01750|P01733
EVAL-6EA3C194-010,Tile,average_rating,10,5,0.8350184827,0.6,0.6,0.55,0.5976533333,0.6960733333,0,P01524|P01683|P01605|P01509|P01541,P01669|P01509|P01524|P01683|P01747
EVAL-6EA3C194-010,Tile,catf,10,5,0.7384259513,0.6,0.6,0.3533333333,0.5732333333,0.6960733333,0,P01605|P01683|P01747|P01541|P01524,P01669|P01509|P01524|P01683|P01747
EVAL-6EA3C194-010,Tile,catf_no_credibility,10,5,0.7073004863,0.4,0.4,0.2333333333,0.54422,0.6960733333,0,P01605|P01683|P01747|P01541|P01560,P01669|P01509|P01524|P01683|P01747
EVAL-6EA3C194-010,Tile,catf_uniform_weights,10,5,0.7384259513,0.6,0.6,0.3533333333,0.5732333333,0.6960733333,0,P01605|P01683|P01747|P01541|P01524,P01669|P01509|P01524|P01683|P01747
EVAL-6EA3C194-011,Tile,average_rating,10,5,0.4729805716,0.4,0.4,0.1466666667,0.43594,0.67434,0,P01690|P01665|P01480|P01543|P01590,P01661|P01522|P01480|P01619|P01590
EVAL-6EA3C194-011,Tile,catf,10,5,0.5879800904,0.4,0.4,0.18,0.4381,0.67434,0,P01543|P01480|P01690|P01665|P01619,P01661|P01522|P01480|P01619|P01590
EVAL-6EA3C194-011,Tile,catf_no_credibility,10,5,0.5879800904,0.4,0.4,0.18,0.4381,0.67434,0,P01543|P01480|P01690|P01665|P01619,P01661|P01522|P01480|P01619|P01590
EVAL-6EA3C194-011,Tile,catf_uniform_weights,10,5,0.6954977018,0.6,0.6,0.52,0.53074,0.67434,0,P01619|P01480|P01543|P01690|P01522,P01661|P01522|P01480|P01619|P01590
EVAL-6EA3C194-012,Tile,average_rating,10,5,0.5957882107,0.6,0.6,0.3533333333,0.56846,0.75678,0,P01774|P01505|P01704|P01756|P01686,P01686|P01666|P01704|P01535|P01505
EVAL-6EA3C194-012,Tile,catf,10,5,0.4754717862,0.4,0.4,0.13,0.4903,0.75678,0,P01774|P01756|P01607|P01505|P01666,P01686|P01666|P01704|P01535|P01505
EVAL-6EA3C194-012,Tile,catf_no_credibility,10,5,0.4776588265,0.4,0.4,0.13,0.4903,0.75678,0,P01774|P01756|P01607|P01666|P01505,P01686|P01666|P01704|P01535|P01505
EVAL-6EA3C194-012,Tile,catf_uniform_weights,10,5,0.4888146226,0.4,0.4,0.1666666667,0.4980866667,0.75678,0,P01774|P01756|P01505|P01535|P01452,P01686|P01666|P01704|P01535|P01505
EVAL-6EA3C194-013,Tile,average_rating,10,5,0.7901930194,0.6,0.6,0.55,0.69832,0.84444,1,P01575|P01459|P01692|P01757|P01486,P01459|P01628|P01729|P01575|P01757
EVAL-6EA3C194-013,Tile,catf,10,5,0.8795211439,0.6,0.6,0.4533333333,0.75584,0.84444,1,P01459|P01549|P01729|P01618|P01575,P01459|P01628|P01729|P01575|P01757
EVAL-6EA3C194-013,Tile,catf_no_credibility,10,5,0.8810413013,0.6,0.6,0.52,0.744,0.84444,1,P01729|P01459|P01549|P01618|P01757,P01459|P01628|P01729|P01575|P01757
EVAL-6EA3C194-013,Tile,catf_uniform_weights,10,5,0.8746901077,0.8,0.8,0.8,0.78024,0.84444,1,P01575|P01459|P01757|P01729|P01549,P01459|P01628|P01729|P01575|P01757
EVAL-6EA3C194-014,Tile,average_rating,10,5,0.7975971349,0.6,0.6,0.32,0.73346,0.83834,0,P01484|P01443|P01434|P01500|P01476,P01443|P01600|P01476|P01500|P01538
EVAL-6EA3C194-014,Tile,catf,10,5,0.7867500161,0.6,0.6,0.3533333333,0.71512,0.83834,0,P01484|P01600|P01500|P01434|P01538,P01443|P01600|P01476|P01500|P01538
EVAL-6EA3C194-014,Tile,catf_no_credibility,10,5,0.7912319933,0.6,0.6,0.3833333333,0.71512,0.83834,0,P01484|P01600|P01500|P01538|P01434,P01443|P01600|P01476|P01500|P01538
EVAL-6EA3C194-014,Tile,catf_uniform_weights,10,5,0.7797121317,0.6,0.6,0.3833333333,0.70048,0.83834,0,P01484|P01600|P01500|P01538|P01734,P01443|P01600|P01476|P01500|P01538
EVAL-6EA3C194-015,Tile,average_rating,10,5,0.5562366495,0.2,0.2,0.1,0.44806,0.7885,0,P01623|P01608|P01677|P01471|P01751,P01712|P01741|P01507|P01580|P01608
EVAL-6EA3C194-015,Tile,catf,10,5,0.6485223158,0.6,0.6,0.3533333333,0.63438,0.7885,0,P01471|P01608|P01741|P01623|P01712,P01712|P01741|P01507|P01580|P01608
EVAL-6EA3C194-015,Tile,catf_no_credibility,10,5,0.5672947431,0.4,0.4,0.2,0.56138,0.7885,0,P01471|P01608|P01623|P01741|P01677,P01712|P01741|P01507|P01580|P01608
EVAL-6EA3C194-015,Tile,catf_uniform_weights,10,5,0.6977512526,0.4,0.4,0.3333333333,0.58248,0.7885,0,P01608|P01471|P01712|P01623|P01677,P01712|P01741|P01507|P01580|P01608
EVAL-6EA3C194-016,Tile,average_rating,10,5,0.7920599862,0.6,0.6,0.3533333333,0.71344,0.84084,0,P01631|P01506|P01648|P01437|P01671,P01671|P01603|P01616|P01648|P01506
EVAL-6EA3C194-016,Tile,catf,10,5,0.7704148956,0.6,0.6,0.42,0.70204,0.84084,0,P01506|P01631|P01437|P01648|P01603,P01671|P01603|P01616|P01648|P01506
EVAL-6EA3C194-016,Tile,catf_no_credibility,10,5,0.7898127313,0.6,0.6,0.4533333333,0.70204,0.84084,0,P01506|P01631|P01603|P01437|P01648,P01671|P01603|P01616|P01648|P01506
EVAL-6EA3C194-016,Tile,catf_uniform_weights,10,5,0.7823104196,0.6,0.6,0.42,0.71344,0.84084,0,P01506|P01631|P01437|P01648|P01671,P01671|P01603|P01616|P01648|P01506
EVAL-6EA3C194-017,Tile,average_rating,10,5,0.7735371717,0.6,0.6,0.52,0.65924,0.77588,0,P01720|P01478|P01627|P01520|P01680,P01680|P01610|P01720|P01577|P01478
EVAL-6EA3C194-017,Tile,catf,10,5,0.7017363885,0.6,0.6,0.2866666667,0.6510133333,0.77588,0,P01520|P01602|P01720|P01478|P01680,P01680|P01610|P01720|P01577|P01478
EVAL-6EA3C194-017,Tile,catf_no_credibility,10,5,0.7304084291,0.6,0.6,0.32,0.6510133333,0.77588,0,P01520|P01720|P01602|P01680|P01478,P01680|P01610|P01720|P01577|P01478
EVAL-6EA3C194-017,Tile,catf_uniform_weights,10,5,0.7087360652,0.6,0.6,0.2866666667,0.6512533333,0.77588,0,P01520|P01602|P01720|P01680|P01577,P01680|P01610|P01720|P01577|P01478
EVAL-6EA3C194-018,Tile,average_rating,10,5,0.9060301566,1,1,1,0.66938,0.66938,0,P01468|P01550|P01654|P01521|P01568,P01568|P01654|P01550|P01521|P01468
EVAL-6EA3C194-018,Tile,catf,10,5,0.6880585944,0.6,0.6,0.52,0.49074,0.66938,0,P01468|P01654|P01562|P01493|P01568,P01568|P01654|P01550|P01521|P01468
EVAL-6EA3C194-018,Tile,catf_no_credibility,10,5,0.6950591281,0.6,0.6,0.52,0.49074,0.66938,0,P01468|P01654|P01493|P01562|P01568,P01568|P01654|P01550|P01521|P01468
EVAL-6EA3C194-018,Tile,catf_uniform_weights,10,5,0.7384530739,0.8,0.8,0.6433333333,0.56806,0.66938,0,P01468|P01562|P01568|P01654|P01550,P01568|P01654|P01550|P01521|P01468
EVAL-6EA3C194-019,Tile,average_rating,10,5,0.7490916211,0.4,0.4,0.2333333333,0.57862,0.6660733333,0,P01570|P01707|P01725|P01721|P01488,P01725|P01707|P01783|P01761|P01567
EVAL-6EA3C194-019,Tile,catf,10,5,0.9145399024,0.6,0.6,0.4833333333,0.6171133333,0.6660733333,0,P01725|P01570|P01783|P01707|P01721,P01725|P01707|P01783|P01761|P01567
EVAL-6EA3C194-019,Tile,catf_no_credibility,10,5,0.9099154998,0.6,0.6,0.4533333333,0.6171133333,0.6660733333,0,P01725|P01570|P01783|P01721|P01707,P01725|P01707|P01783|P01761|P01567
EVAL-6EA3C194-019,Tile,catf_uniform_weights,10,5,0.7568900573,0.6,0.6,0.2866666667,0.6171133333,0.6660733333,0,P01570|P01721|P01707|P01725|P01783,P01725|P01707|P01783|P01761|P01567
EVAL-6EA3C194-020,Tile,average_rating,10,5,0.9435880159,0.6,0.6,0.52,0.5875733333,0.6273733333,0,P01764|P01713|P01613|P01508|P01625,P01764|P01713|P01545|P01625|P01694
EVAL-6EA3C194-020,Tile,catf,10,5,0.9428136054,0.6,0.6,0.4833333333,0.5966,0.6273733333,0,P01764|P01738|P01545|P01694|P01508,P01764|P01713|P01545|P01625|P01694
EVAL-6EA3C194-020,Tile,catf_no_credibility,10,5,0.941393505,0.6,0.6,0.42,0.5966,0.6273733333,0,P01764|P01738|P01508|P01545|P01694,P01764|P01713|P01545|P01625|P01694
EVAL-6EA3C194-020,Tile,catf_uniform_weights,10,5,0.9826504931,0.8,0.8,0.6433333333,0.6225333333,0.6273733333,0,P01764|P01508|P01713|P01694|P01625,P01764|P01713|P01545|P01625|P01694
EVAL-6EA3C194-021,Tile,average_rating,10,5,0.6240530409,0.4,0.4,0.13,0.52574,0.70268,0,P01599|P01678|P01696|P01705|P01770,P01703|P01770|P01647|P01705|P01682
EVAL-6EA3C194-021,Tile,catf,10,5,0.8862117543,0.8,0.8,0.6433333333,0.67038,0.70268,0,P01705|P01678|P01770|P01703|P01682,P01703|P01770|P01647|P01705|P01682
EVAL-6EA3C194-021,Tile,catf_no_credibility,10,5,0.8801765879,0.8,0.8,0.6433333333,0.67038,0.70268,0,P01705|P01678|P01770|P01682|P01703,P01703|P01770|P01647|P01705|P01682
EVAL-6EA3C194-021,Tile,catf_uniform_weights,10,5,0.8544650526,0.8,0.8,0.5433333333,0.6623,0.70268,0,P01678|P01705|P01703|P01682|P01647,P01703|P01770|P01647|P01705|P01682
EVAL-8BB7FAC5-001,Technicians,average_rating,10,5,0.8160138669,0.6,0.6,0.55,0.6447,0.78824,1,P03692|P03663|P03857|P03634|P03709,P03600|P03692|P03634|P03663|P03651
EVAL-8BB7FAC5-001,Technicians,catf,10,5,0.9031497144,0.8,0.8,0.71,0.74816,0.78824,1,P03663|P03692|P03857|P03634|P03600,P03600|P03692|P03634|P03663|P03651
EVAL-8BB7FAC5-001,Technicians,catf_no_credibility,10,5,0.8451427492,0.8,0.8,0.6433333333,0.71128,0.78824,1,P03663|P03857|P03692|P03634|P03651,P03600|P03692|P03634|P03663|P03651
EVAL-8BB7FAC5-001,Technicians,catf_uniform_weights,10,5,0.8838686815,0.8,0.8,0.6433333333,0.74816,0.78824,1,P03663|P03857|P03692|P03634|P03600,P03600|P03692|P03634|P03663|P03651
EVAL-8BB7FAC5-002,Technicians,average_rating,10,5,0.7297628498,0.4,0.4,0.3333333333,0.42212,0.59156,0,P03704|P03795|P03827|P03659|P03814,P03704|P03827|P03571|P03920|P03694
EVAL-8BB7FAC5-002,Technicians,catf,10,5,0.8442717288,0.4,0.4,0.3,0.48736,0.59156,0,P03704|P03686|P03814|P03827|P03659,P03704|P03827|P03571|P03920|P03694
EVAL-8BB7FAC5-002,Technicians,catf_no_credibility,10,5,0.8442717288,0.4,0.4,0.3,0.48736,0.59156,0,P03704|P03686|P03814|P03827|P03659,P03704|P03827|P03571|P03920|P03694
EVAL-8BB7FAC5-002,Technicians,catf_uniform_weights,10,5,0.7159539897,0.2,0.2,0.2,0.383,0.59156,0,P03704|P03686|P03814|P03795|P03659,P03704|P03827|P03571|P03920|P03694
EVAL-8BB7FAC5-003,Technicians,average_rating,10,5,0.7762226787,0.6,0.6,0.4533333333,0.58836,0.75163,0,P03789|P03693|P03685|P03607|P03761,P03789|P03572|P03685|P03758|P03761
EVAL-8BB7FAC5-003,Technicians,catf,10,5,0.5798273129,0.4,0.4,0.1466666667,0.51696,0.75163,0,P03607|P03693|P03761|P03696|P03685,P03789|P03572|P03685|P03758|P03761
EVAL-8BB7FAC5-003,Technicians,catf_no_credibility,10,5,0.5185858416,0.4,0.4,0.1666666667,0.51696,0.75163,0,P03693|P03607|P03761|P03685|P03696,P03789|P03572|P03685|P03758|P03761
EVAL-8BB7FAC5-003,Technicians,catf_uniform_weights,10,5,0.5896304893,0.4,0.4,0.28,0.51696,0.75163,0,P03761|P03693|P03696|P03607|P03685,P03789|P03572|P03685|P03758|P03761
EVAL-8BB7FAC5-004,Technicians,average_rating,10,5,0.6212701404,0.4,0.4,0.1666666667,0.52284,0.7252,1,P03882|P03807|P03742|P03727|P03866,P03862|P03742|P03608|P03682|P03727
EVAL-8BB7FAC5-004,Technicians,catf,10,5,0.7214405152,0.6,0.6,0.42,0.5726,0.7252,1,P03742|P03838|P03882|P03727|P03682,P03862|P03742|P03608|P03682|P03727
EVAL-8BB7FAC5-004,Technicians,catf_no_credibility,10,5,0.6781197288,0.4,0.4,0.3,0.52436,0.7252,1,P03742|P03838|P03882|P03727|P03807,P03862|P03742|P03608|P03682|P03727
EVAL-8BB7FAC5-004,Technicians,catf_uniform_weights,10,5,0.6781197288,0.4,0.4,0.3,0.52436,0.7252,1,P03742|P03838|P03882|P03727|P03807,P03862|P03742|P03608|P03682|P03727
EVAL-8BB7FAC5-005,Technicians,average_rating,10,5,0.5552610189,0.4,0.4,0.2,0.48452,0.70507,1,P03613|P03690|P03757|P03773|P03661,P03773|P03690|P03747|P03791|P03741
EVAL-8BB7FAC5-005,Technicians,catf,10,5,0.5349552157,0.4,0.4,0.2333333333,0.42467,0.70507,1,P03613|P03773|P03741|P03757|P03574,P03773|P03690|P03747|P03791|P03741
EVAL-8BB7FAC5-005,Technicians,catf_no_credibility,10,5,0.5940885262,0.6,0.6,0.32,0.50509,0.70507,1,P03613|P03773|P03757|P03791|P03741,P03773|P03690|P03747|P03791|P03741
EVAL-8BB7FAC5-005,Technicians,catf_uniform_weights,10,5,0.4475719761,0.4,0.4,0.13,0.43138,0.70507,1,P03613|P03574|P03757|P03773|P03791,P03773|P03690|P03747|P03791|P03741
EVAL-8BB7FAC5-006,Technicians,average_rating,10,5,0.8579263418,0.6,0.6,0.6,0.59548,0.65136,1,P03890|P03630|P03802|P03730|P03760,P03802|P03853|P03630|P03695|P03890
EVAL-8BB7FAC5-006,Technicians,catf,10,5,0.8589055378,0.6,0.6,0.55,0.60536,0.65136,1,P03890|P03630|P03730|P03802|P03842,P03802|P03853|P03630|P03695|P03890
EVAL-8BB7FAC5-006,Technicians,catf_no_credibility,10,5,0.818401451,0.6,0.6,0.55,0.56496,0.65136,1,P03890|P03630|P03730|P03802|P03683,P03802|P03853|P03630|P03695|P03890
EVAL-8BB7FAC5-006,Technicians,catf_uniform_weights,10,5,0.8072573439,0.6,0.6,0.4833333333,0.56496,0.65136,1,P03890|P03730|P03630|P03802|P03683,P03802|P03853|P03630|P03695|P03890
EVAL-8BB7FAC5-007,Technicians,average_rating,10,5,0.6989280505,0.6,0.6,0.3533333333,0.63274,0.77776,0,P03919|P03689|P03739|P03832|P03885,P03739|P03885|P03689|P03909|P03636
EVAL-8BB7FAC5-007,Technicians,catf,10,5,0.7631522903,0.4,0.4,0.3333333333,0.56862,0.77776,0,P03739|P03919|P03885|P03892|P03832,P03739|P03885|P03689|P03909|P03636
EVAL-8BB7FAC5-007,Technicians,catf_no_credibility,10,5,0.8455216839,0.6,0.6,0.4533333333,0.6643,0.77776,0,P03739|P03919|P03885|P03892|P03689,P03739|P03885|P03689|P03909|P03636
EVAL-8BB7FAC5-007,Technicians,catf_uniform_weights,10,5,0.8365716033,0.6,0.6,0.42,0.6643,0.77776,0,P03739|P03892|P03919|P03885|P03689,P03739|P03885|P03689|P03909|P03636
EVAL-8BB7FAC5-008,Technicians,average_rating,10,5,0.9261989648,0.8,0.8,0.8,0.74846,0.77262,1,P03641|P03918|P03594|P03623|P03775,P03623|P03641|P03918|P03594|P03724
EVAL-8BB7FAC5-008,Technicians,catf,10,5,0.9273035765,0.8,0.8,0.8,0.74558,0.77262,1,P03641|P03724|P03623|P03918|P03923,P03623|P03641|P03918|P03594|P03724
EVAL-8BB7FAC5-008,Technicians,catf_no_credibility,10,5,0.9273035765,0.8,0.8,0.8,0.74558,0.77262,1,P03641|P03724|P03623|P03918|P03923,P03623|P03641|P03918|P03594|P03724
EVAL-8BB7FAC5-008,Technicians,catf_uniform_weights,10,5,0.9537153778,1,1,1,0.77262,0.77262,1,P03641|P03724|P03623|P03594|P03918,P03623|P03641|P03918|P03594|P03724
EVAL-8BB7FAC5-009,Technicians,average_rating,10,5,0.9222531675,0.8,0.8,0.5433333333,0.67324,0.67504,0,P03748|P03790|P03650|P03745|P03586,P03586|P03650|P03790|P03745|P03677
EVAL-8BB7FAC5-009,Technicians,catf,10,5,0.9775540278,0.8,0.8,0.71,0.67324,0.67504,0,P03790|P03586|P03748|P03745|P03650,P03586|P03650|P03790|P03745|P03677
EVAL-8BB7FAC5-009,Technicians,catf_no_credibility,10,5,0.8624705536,0.6,0.6,0.55,0.54996,0.67504,0,P03586|P03790|P03748|P03745|P03666,P03586|P03650|P03790|P03745|P03677
EVAL-8BB7FAC5-009,Technicians,catf_uniform_weights,10,5,0.9272689279,0.6,0.6,0.4833333333,0.62652,0.67504,0,P03586|P03748|P03790|P03650|P03898,P03586|P03650|P03790|P03745|P03677
EVAL-8BB7FAC5-010,Technicians,average_rating,10,5,0.6247394589,0.2,0.2,0.2,0.5201533333,0.7817733333,0,P03902|P03743|P03601|P03788|P03864,P03809|P03868|P03902|P03635|P03737
EVAL-8BB7FAC5-010,Technicians,catf,10,5,0.5719798463,0.4,0.4,0.1666666667,0.5556333333,0.7817733333,0,P03601|P03743|P03902|P03635|P03788,P03809|P03868|P03902|P03635|P03737
EVAL-8BB7FAC5-010,Technicians,catf_no_credibility,10,5,0.5719798463,0.4,0.4,0.1666666667,0.5556333333,0.7817733333,0,P03601|P03743|P03902|P03635|P03788,P03809|P03868|P03902|P03635|P03737
EVAL-8BB7FAC5-010,Technicians,catf_uniform_weights,10,5,0.5719798463,0.4,0.4,0.1666666667,0.5556333333,0.7817733333,0,P03601|P03743|P03902|P03635|P03788,P03809|P03868|P03902|P03635|P03737
EVAL-8BB7FAC5-011,Technicians,average_rating,10,5,0.6781723733,0.2,0.2,0.2,0.4061,0.67592,0,P03875|P03656|P03720|P03699|P03756,P03875|P03768|P03605|P03845|P03714
EVAL-8BB7FAC5-011,Technicians,catf,10,5,0.7298474341,0.4,0.4,0.3,0.47808,0.67592,0,P03875|P03756|P03699|P03768|P03656,P03875|P03768|P03605|P03845|P03714
EVAL-8BB7FAC5-011,Technicians,catf_no_credibility,10,5,0.7394419082,0.4,0.4,0.3,0.47808,0.67592,0,P03875|P03699|P03756|P03768|P03656,P03875|P03768|P03605|P03845|P03714
EVAL-8BB7FAC5-011,Technicians,catf_uniform_weights,10,5,0.7394419082,0.4,0.4,0.3,0.47808,0.67592,0,P03875|P03699|P03756|P03768|P03656,P03875|P03768|P03605|P03845|P03714
EVAL-8BB7FAC5-012,Technicians,average_rating,10,5,0.709005846,0.4,0.4,0.2333333333,0.553,0.7227733333,1,P03619|P03738|P03582|P03817|P03835,P03738|P03801|P03582|P03599|P03769
EVAL-8BB7FAC5-012,Technicians,catf,10,5,0.843733053,0.8,0.8,0.8,0.67584,0.7227733333,1,P03769|P03801|P03738|P03599|P03895,P03738|P03801|P03582|P03599|P03769
EVAL-8BB7FAC5-012,Technicians,catf_no_credibility,10,5,0.9201897906,0.8,0.8,0.8,0.67584,0.7227733333,1,P03738|P03769|P03801|P03599|P03895,P03738|P03801|P03582|P03599|P03769
EVAL-8BB7FAC5-012,Technicians,catf_uniform_weights,10,5,0.8517634392,0.8,0.8,0.8,0.6848533333,0.7227733333,1,P03769|P03801|P03738|P03599|P03619,P03738|P03801|P03582|P03599|P03769
EVAL-8BB7FAC5-013,Technicians,average_rating,10,5,0.8320232052,0.6,0.6,0.32,0.6582933333,0.72324,0,P03587|P03927|P03843|P03796|P03926,P03927|P03796|P03830|P03926|P03746
EVAL-8BB7FAC5-013,Technicians,catf,10,5,0.7553431587,0.6,0.6,0.4533333333,0.60808,0.72324,0,P03926|P03622|P03796|P03587|P03830,P03927|P03796|P03830|P03926|P03746
EVAL-8BB7FAC5-013,Technicians,catf_no_credibility,10,5,0.7175746523,0.6,0.6,0.3533333333,0.60808,0.72324,0,P03622|P03926|P03796|P03587|P03830,P03927|P03796|P03830|P03926|P03746
EVAL-8BB7FAC5-013,Technicians,catf_uniform_weights,10,5,0.7873614221,0.6,0.6,0.2866666667,0.6584533333,0.72324,0,P03587|P03622|P03926|P03927|P03796,P03927|P03796|P03830|P03926|P03746
EVAL-8BB7FAC5-014,Technicians,average_rating,10,5,0.8132902867,0.6,0.6,0.42,0.69555,0.78739,0,P03590|P03644|P03880|P03614|P03873,P03688|P03873|P03614|P03767|P03590
EVAL-8BB7FAC5-014,Technicians,catf,10,5,0.6871846674,0.4,0.4,0.1666666667,0.59379,0.78739,0,P03880|P03907|P03614|P03873|P03676,P03688|P03873|P03614|P03767|P03590
